Name,Price,Normal Price,Link
"HP Laptop 240 G8 (2024), Intel Core i5 11th Gen 1135G7 - (16GB/512GB SSD/Intel Iris Xe Graphics/Windows 11) Thin and Light Business Laptop/14 (35.56cm)/Black/1.47 kg/MS Office 2021","43,990","₹74,990",https:amazon.in//HP-Laptop-240-Intel-1135G7/dp/B0DJCQPNZ8/ref=sr_1_100?dib=eyJ2IjoiMSJ9.jcd4nkXaCoyCIdUY8qNXxfjUZii4-oquf6QbLorGtat6hYrVhovLKo3f0nmODxbE9YtqYezCT_5qjFBdqWZOpVqyF3_PE9WLCC7oNht8f-NaYrvgmgdPkKH49VjC0QT4AQ07HiJ-DfwKWyK4GrKq4S-MS5mfXqM1kWXxAP8HnE6sagr0qReSTHcIMio1PKnyUSPKIDLigR9jrhTiK-GFI7byyDGaVSHZw2emPedyApksBNA0ypOiJXaUYSR1D3clWw4N9nzrOiklEJtiISk08kzGHhRK45BdgDZEJEmmyneUf4vbZBUSYuJVJNfbs29Du8phl_T3f16aALsF71d-tD4xnDdYsqoY45vc_19oPVw.PeLyd6Y4IqsvX9SSX0X5ZO0wiyScdPMMzHWCTYQFAYU&dib_tag=se&keywords=laptops&qid=1736962290&s=computers&sr=1-100&xpid=9x5mw5HGXik4p
"HP 15, AMD Ryzen 3 7320U, 8GB DDR5, 512GB SSD (Win 11, Office 21, Silver, 1.59kg) Anti-Glare, Micro-Edge, 15.6-inch(39.6cm) FHD Laptop, AMD Radeon Graphics, 1080p FHD Camera, Backlit KB, fc0026AU","31,990","₹46,577",https:amazon.in//HP-15-6-inch-Graphics-Privacy-fc0026AU/dp/B0C3RCR4K7/ref=sr_1_101?dib=eyJ2IjoiMSJ9.jcd4nkXaCoyCIdUY8qNXxfjUZii4-oquf6QbLorGtat6hYrVhovLKo3f0nmODxbE9YtqYezCT_5qjFBdqWZOpVqyF3_PE9WLCC7oNht8f-NaYrvgmgdPkKH49VjC0QT4AQ07HiJ-DfwKWyK4GrKq4S-MS5mfXqM1kWXxAP8HnE6sagr0qReSTHcIMio1PKnyUSPKIDLigR9jrhTiK-GFI7byyDGaVSHZw2emPedyApksBNA0ypOiJXaUYSR1D3clWw4N9nzrOiklEJtiISk08kzGHhRK45BdgDZEJEmmyneUf4vbZBUSYuJVJNfbs29Du8phl_T3f16aALsF71d-tD4xnDdYsqoY45vc_19oPVw.PeLyd6Y4IqsvX9SSX0X5ZO0wiyScdPMMzHWCTYQFAYU&dib_tag=se&keywords=laptops&qid=1736962290&s=computers&sr=1-101&xpid=9x5mw5HGXik4p
"HP Laptop 245 G9 (2024), AMD Ryzen 5 5625U Hexa Core - (16GB/512GB SSD/AMD Radeon Graphics/Windows 11) Thin and Light Business Laptop/14 (35.56cm)/Silver/1.47 kg/MS Office 2021","34,499","₹45,900",https:amazon.in//HP-Laptop-245-G9-Ryzen/dp/B08739J3XP/ref=sr_1_102?dib=eyJ2IjoiMSJ9.jcd4nkXaCoyCIdUY8qNXxfjUZii4-oquf6QbLorGtat6hYrVhovLKo3f0nmODxbE9YtqYezCT_5qjFBdqWZOpVqyF3_PE9WLCC7oNht8f-NaYrvgmgdPkKH49VjC0QT4AQ07HiJ-DfwKWyK4GrKq4S-MS5mfXqM1kWXxAP8HnE6sagr0qReSTHcIMio1PKnyUSPKIDLigR9jrhTiK-GFI7byyDGaVSHZw2emPedyApksBNA0ypOiJXaUYSR1D3clWw4N9nzrOiklEJtiISk08kzGHhRK45BdgDZEJEmmyneUf4vbZBUSYuJVJNfbs29Du8phl_T3f16aALsF71d-tD4xnDdYsqoY45vc_19oPVw.PeLyd6Y4IqsvX9SSX0X5ZO0wiyScdPMMzHWCTYQFAYU&dib_tag=se&keywords=laptops&qid=1736962290&s=computers&sr=1-102&xpid=9x5mw5HGXik4p
"Lenovo V15 G4 (2024), AMD Ryzen 5 7520U Quad Core - (8GB/512GB SSD/AMD Radeon Graphics/Windows 11 Home) Business Laptop/15.6"" FHD Display/Arctic Grey/1.57 kg/MS Office","31,490","₹80,990",https:amazon.in//Lenovo-V15-Ryzen-7520U-Quad/dp/B0DKY4SLTR/ref=sr_1_103?dib=eyJ2IjoiMSJ9.jcd4nkXaCoyCIdUY8qNXxfjUZii4-oquf6QbLorGtat6hYrVhovLKo3f0nmODxbE9YtqYezCT_5qjFBdqWZOpVqyF3_PE9WLCC7oNht8f-NaYrvgmgdPkKH49VjC0QT4AQ07HiJ-DfwKWyK4GrKq4S-MS5mfXqM1kWXxAP8HnE6sagr0qReSTHcIMio1PKnyUSPKIDLigR9jrhTiK-GFI7byyDGaVSHZw2emPedyApksBNA0ypOiJXaUYSR1D3clWw4N9nzrOiklEJtiISk08kzGHhRK45BdgDZEJEmmyneUf4vbZBUSYuJVJNfbs29Du8phl_T3f16aALsF71d-tD4xnDdYsqoY45vc_19oPVw.PeLyd6Y4IqsvX9SSX0X5ZO0wiyScdPMMzHWCTYQFAYU&dib_tag=se&keywords=laptops&qid=1736962290&s=computers&sr=1-103&xpid=9x5mw5HGXik4p
HP Laptop 245 G9 AMD Ryzen 3 3250U Dual Core - (8GB/512GB SSD/AMD Radeon Graphics) Thin and Light Business Laptop/14 (35.56cm)/Silver/1.47 kg,"25,999","₹30,000",https:amazon.in//HP-Laptop-245-G9-Ryzen/dp/B0DJCWZ5BT/ref=sr_1_104?dib=eyJ2IjoiMSJ9.jcd4nkXaCoyCIdUY8qNXxfjUZii4-oquf6QbLorGtat6hYrVhovLKo3f0nmODxbE9YtqYezCT_5qjFBdqWZOpVqyF3_PE9WLCC7oNht8f-NaYrvgmgdPkKH49VjC0QT4AQ07HiJ-DfwKWyK4GrKq4S-MS5mfXqM1kWXxAP8HnE6sagr0qReSTHcIMio1PKnyUSPKIDLigR9jrhTiK-GFI7byyDGaVSHZw2emPedyApksBNA0ypOiJXaUYSR1D3clWw4N9nzrOiklEJtiISk08kzGHhRK45BdgDZEJEmmyneUf4vbZBUSYuJVJNfbs29Du8phl_T3f16aALsF71d-tD4xnDdYsqoY45vc_19oPVw.PeLyd6Y4IqsvX9SSX0X5ZO0wiyScdPMMzHWCTYQFAYU&dib_tag=se&keywords=laptops&qid=1736962290&s=computers&sr=1-104&xpid=9x5mw5HGXik4p
"(Refurbished) Lenovo ThinkPad 5th Gen Intel Core i5 Thin & Light HD Laptop (8 GB RAM/256 GB SSD/14"" (35.6 cm) HD/Windows 10 Pro/MS Office/WiFi/Webcam/Intel Graphics), Black","13,948","₹1,00,000",https:amazon.in//Refurbished-Lenovo-ThinkPad-Windows-Graphics/dp/B0CR495DW5/ref=sr_1_105?dib=eyJ2IjoiMSJ9.jcd4nkXaCoyCIdUY8qNXxfjUZii4-oquf6QbLorGtat6hYrVhovLKo3f0nmODxbE9YtqYezCT_5qjFBdqWZOpVqyF3_PE9WLCC7oNht8f-NaYrvgmgdPkKH49VjC0QT4AQ07HiJ-DfwKWyK4GrKq4S-MS5mfXqM1kWXxAP8HnE6sagr0qReSTHcIMio1PKnyUSPKIDLigR9jrhTiK-GFI7byyDGaVSHZw2emPedyApksBNA0ypOiJXaUYSR1D3clWw4N9nzrOiklEJtiISk08kzGHhRK45BdgDZEJEmmyneUf4vbZBUSYuJVJNfbs29Du8phl_T3f16aALsF71d-tD4xnDdYsqoY45vc_19oPVw.PeLyd6Y4IqsvX9SSX0X5ZO0wiyScdPMMzHWCTYQFAYU&dib_tag=se&keywords=laptops&qid=1736962290&s=computers&sr=1-105&xpid=9x5mw5HGXik4p
"HP Laptop 250 G9 (2024), Intel Core i3 12th Gen 1215U - (16GB/512GB SSD/Intel Iris Xe Graphics/Windows 11 Pro) Thin and Light Business Laptop/15.6"" (39.62cm)/Silver/1.57 kg/MS Office 2021 Pro Plus","34,620","₹70,990",https:amazon.in//HP-Laptop-250-Intel-1215U/dp/B0DJCSYLFJ/ref=sr_1_121?dib=eyJ2IjoiMSJ9.AJFtUJaRiaCXdq1EhTdKNl-FuGMO_8R3J0EyD8llQalqwB1Wj8rwFh4KaYKYcO-nCHaB6LcsabA5WG-iDI-fu6xfispnMAdqUWjv5qAa4pyWoySce7fg9zHYepEsxrRMG2mX1DXLS6noo3Y4rfGvpH7LNBxvCL55M089mdYPPA2zzM5uTtf3-bQg48QccMjQ-mvdRWtZmsVy8cEwiy4-FqesgXHlLBv-GjDOXDtMo3wNXymBUQXpL3cAAkRHBVPs0WyUiIVj-cGBIqwNxivS5W075EDm7pwK7u5AUlzLR53UejJNtW6ljszGe7y2tzZP06jezz5Eu4PP3I76XBeAdLeCHdD4UhJj0YECcvBWtv8.QWMnFDjQ8RCXp1ac0YCdBrJ5v4oCVYaAkfq0ImUHC9o&dib_tag=se&keywords=laptops&qid=1736962304&s=computers&sr=1-121&xpid=9x5mw5HGXik4p
"Apple 2024 MacBook Air 15″ Laptop with M3 chip: 38.91 cm (15.3″) Liquid Retina Display, 24GB Unified Memory, 512GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera, Touch ID- Midnight","1,67,990","₹1,74,900",https:amazon.in//Apple-2024-MacBook-Laptop-chip/dp/B0DLHGHK9R/ref=sr_1_130?dib=eyJ2IjoiMSJ9.AJFtUJaRiaCXdq1EhTdKNl-FuGMO_8R3J0EyD8llQalqwB1Wj8rwFh4KaYKYcO-nCHaB6LcsabA5WG-iDI-fu6xfispnMAdqUWjv5qAa4pyWoySce7fg9zHYepEsxrRMG2mX1DXLS6noo3Y4rfGvpH7LNBxvCL55M089mdYPPA2zzM5uTtf3-bQg48QccMjQ-mvdRWtZmsVy8cEwiy4-FqesgXHlLBv-GjDOXDtMo3wNXymBUQXpL3cAAkRHBVPs0WyUiIVj-cGBIqwNxivS5W075EDm7pwK7u5AUlzLR53UejJNtW6ljszGe7y2tzZP06jezz5Eu4PP3I76XBeAdLeCHdD4UhJj0YECcvBWtv8.QWMnFDjQ8RCXp1ac0YCdBrJ5v4oCVYaAkfq0ImUHC9o&dib_tag=se&keywords=laptops&qid=1736962304&s=computers&sr=1-130&xpid=9x5mw5HGXik4p
"ASUS Vivobook 16X, 16"" (1920 x 1200), Core i7-12700H Processor 2.3 GHz, (16GB RAM/512GB SSD/RTX 3050/Windows 11/Office Home//Backlit Keyboard/50Whr Battery/Cool Silver/1.8 Kg), K3605ZC-RP628WS","69,990","₹1,00,990",https:amazon.in//ASUS-Vivobook-i7-12700H-Processor-K3605ZC-RP628WS/dp/B09LC8CWLL/ref=sr_1_131?dib=eyJ2IjoiMSJ9.AJFtUJaRiaCXdq1EhTdKNl-FuGMO_8R3J0EyD8llQalqwB1Wj8rwFh4KaYKYcO-nCHaB6LcsabA5WG-iDI-fu6xfispnMAdqUWjv5qAa4pyWoySce7fg9zHYepEsxrRMG2mX1DXLS6noo3Y4rfGvpH7LNBxvCL55M089mdYPPA2zzM5uTtf3-bQg48QccMjQ-mvdRWtZmsVy8cEwiy4-FqesgXHlLBv-GjDOXDtMo3wNXymBUQXpL3cAAkRHBVPs0WyUiIVj-cGBIqwNxivS5W075EDm7pwK7u5AUlzLR53UejJNtW6ljszGe7y2tzZP06jezz5Eu4PP3I76XBeAdLeCHdD4UhJj0YECcvBWtv8.QWMnFDjQ8RCXp1ac0YCdBrJ5v4oCVYaAkfq0ImUHC9o&dib_tag=se&keywords=laptops&qid=1736962304&s=computers&sr=1-131&xpid=9x5mw5HGXik4p
"HP Laptop 15s, 12th Gen Intel Core i3-1215U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, Intel UHD Graphics, 720p HD Camera, Anti-Glare Screen, Thin & Light (Win 11, Silver, 1.69 kg), fy5004TU","38,785","₹52,721",https:amazon.in//HP-i3-1215U-15-6-inch-Graphics-Speakers/dp/B0C9DDQ1WN/ref=sr_1_132?dib=eyJ2IjoiMSJ9.AJFtUJaRiaCXdq1EhTdKNl-FuGMO_8R3J0EyD8llQalqwB1Wj8rwFh4KaYKYcO-nCHaB6LcsabA5WG-iDI-fu6xfispnMAdqUWjv5qAa4pyWoySce7fg9zHYepEsxrRMG2mX1DXLS6noo3Y4rfGvpH7LNBxvCL55M089mdYPPA2zzM5uTtf3-bQg48QccMjQ-mvdRWtZmsVy8cEwiy4-FqesgXHlLBv-GjDOXDtMo3wNXymBUQXpL3cAAkRHBVPs0WyUiIVj-cGBIqwNxivS5W075EDm7pwK7u5AUlzLR53UejJNtW6ljszGe7y2tzZP06jezz5Eu4PP3I76XBeAdLeCHdD4UhJj0YECcvBWtv8.QWMnFDjQ8RCXp1ac0YCdBrJ5v4oCVYaAkfq0ImUHC9o&dib_tag=se&keywords=laptops&qid=1736962304&s=computers&sr=1-132&xpid=9x5mw5HGXik4p
"Lenovo LOQ 2024 Intel Core i5-12450HX 15.6"" (39.6cm) 144Hz 300Nits FHD IPS Gaming Laptop (8GB/512GB SSD/Win 11/Intel Arc A530M 4GB/100% sRGB/MSO 21/1Yr ADP Free/Grey/2.4Kg), 83FQ000EIN","49,990","₹89,490",https:amazon.in//Lenovo-i5-12450HX-39-6cm-300Nits-83FQ000EIN/dp/B0DFLQ1CHL/ref=sr_1_133?dib=eyJ2IjoiMSJ9.AJFtUJaRiaCXdq1EhTdKNl-FuGMO_8R3J0EyD8llQalqwB1Wj8rwFh4KaYKYcO-nCHaB6LcsabA5WG-iDI-fu6xfispnMAdqUWjv5qAa4pyWoySce7fg9zHYepEsxrRMG2mX1DXLS6noo3Y4rfGvpH7LNBxvCL55M089mdYPPA2zzM5uTtf3-bQg48QccMjQ-mvdRWtZmsVy8cEwiy4-FqesgXHlLBv-GjDOXDtMo3wNXymBUQXpL3cAAkRHBVPs0WyUiIVj-cGBIqwNxivS5W075EDm7pwK7u5AUlzLR53UejJNtW6ljszGe7y2tzZP06jezz5Eu4PP3I76XBeAdLeCHdD4UhJj0YECcvBWtv8.QWMnFDjQ8RCXp1ac0YCdBrJ5v4oCVYaAkfq0ImUHC9o&dib_tag=se&keywords=laptops&qid=1736962304&s=computers&sr=1-133&xpid=9x5mw5HGXik4p
"HP Victus, 13th Gen Intel Core i5-13420H, NVIDIA RTX 2050, 16GB DDR4, 1TB SSD (Win11, Office21, Silver, 2.3kg) 144Hz, 9MS, IPS, 15.6-inch(39.6cm) Flicker-free Gaming Laptop, Enhanced Cooling, fa1307tx","64,990","₹84,838",https:amazon.in//HP-i5-13420H-15-6-inch-Speakers-fa1307TX/dp/B0D2LG3DRJ/ref=sr_1_134?dib=eyJ2IjoiMSJ9.AJFtUJaRiaCXdq1EhTdKNl-FuGMO_8R3J0EyD8llQalqwB1Wj8rwFh4KaYKYcO-nCHaB6LcsabA5WG-iDI-fu6xfispnMAdqUWjv5qAa4pyWoySce7fg9zHYepEsxrRMG2mX1DXLS6noo3Y4rfGvpH7LNBxvCL55M089mdYPPA2zzM5uTtf3-bQg48QccMjQ-mvdRWtZmsVy8cEwiy4-FqesgXHlLBv-GjDOXDtMo3wNXymBUQXpL3cAAkRHBVPs0WyUiIVj-cGBIqwNxivS5W075EDm7pwK7u5AUlzLR53UejJNtW6ljszGe7y2tzZP06jezz5Eu4PP3I76XBeAdLeCHdD4UhJj0YECcvBWtv8.QWMnFDjQ8RCXp1ac0YCdBrJ5v4oCVYaAkfq0ImUHC9o&dib_tag=se&keywords=laptops&qid=1736962304&s=computers&sr=1-134&xpid=9x5mw5HGXik4p
"Acer Nitro V Gaming Laptop 13th Gen Intel Core i5-13420H with RTX 4050 Graphics 6GB VRAM, 144Hz Display (16GB DDR5/1TB SSD/Windows 11 Home/Wi-Fi 6),15.6""(39.6cms) FHD ANV15-51","80,990","₹92,999",https:amazon.in//Acer-i5-13420H-Graphics-Display-ANV15-51/dp/B0CQP4T1JV/ref=sr_1_135?dib=eyJ2IjoiMSJ9.AJFtUJaRiaCXdq1EhTdKNl-FuGMO_8R3J0EyD8llQalqwB1Wj8rwFh4KaYKYcO-nCHaB6LcsabA5WG-iDI-fu6xfispnMAdqUWjv5qAa4pyWoySce7fg9zHYepEsxrRMG2mX1DXLS6noo3Y4rfGvpH7LNBxvCL55M089mdYPPA2zzM5uTtf3-bQg48QccMjQ-mvdRWtZmsVy8cEwiy4-FqesgXHlLBv-GjDOXDtMo3wNXymBUQXpL3cAAkRHBVPs0WyUiIVj-cGBIqwNxivS5W075EDm7pwK7u5AUlzLR53UejJNtW6ljszGe7y2tzZP06jezz5Eu4PP3I76XBeAdLeCHdD4UhJj0YECcvBWtv8.QWMnFDjQ8RCXp1ac0YCdBrJ5v4oCVYaAkfq0ImUHC9o&dib_tag=se&keywords=laptops&qid=1736962304&s=computers&sr=1-135&xpid=9x5mw5HGXik4p
"Dell Inspiron 15 3535 Laptop - 15.6 inch FHD (39.62cm) Display, AMD Ryzen 5 7520U, 8 GB RAM, 512 GB SSD, Carbon Black, 1.67Kg, Ideal for Students, Perfect for Learning and Productivity","37,990","₹48,982",https:amazon.in//Dell-Inspiron-3535-Laptop-Productivity/dp/B0D83G8R99/ref=sr_1_136?dib=eyJ2IjoiMSJ9.AJFtUJaRiaCXdq1EhTdKNl-FuGMO_8R3J0EyD8llQalqwB1Wj8rwFh4KaYKYcO-nCHaB6LcsabA5WG-iDI-fu6xfispnMAdqUWjv5qAa4pyWoySce7fg9zHYepEsxrRMG2mX1DXLS6noo3Y4rfGvpH7LNBxvCL55M089mdYPPA2zzM5uTtf3-bQg48QccMjQ-mvdRWtZmsVy8cEwiy4-FqesgXHlLBv-GjDOXDtMo3wNXymBUQXpL3cAAkRHBVPs0WyUiIVj-cGBIqwNxivS5W075EDm7pwK7u5AUlzLR53UejJNtW6ljszGe7y2tzZP06jezz5Eu4PP3I76XBeAdLeCHdD4UhJj0YECcvBWtv8.QWMnFDjQ8RCXp1ac0YCdBrJ5v4oCVYaAkfq0ImUHC9o&dib_tag=se&keywords=laptops&qid=1736962304&s=computers&sr=1-136&xpid=9x5mw5HGXik4p
"Lenovo LOQ 12th Gen Core i5-12450HX | NVIDIA RTX 2050 4GB (12GB RAM/512GB SSD/15.6 Inches (39.6cm)/144Hz/Windows 11/100% sRGB/3 Month Game Pass/1Yr ADP Free/Grey/2.4Kg), 83GS008VIN Gaming Laptop","53,990","₹80,090",https:amazon.in//Lenovo-i5-12450HX-39-6cm-300Nits-83GS008VIN/dp/B0D1TL1WSB/ref=sr_1_137?dib=eyJ2IjoiMSJ9.AJFtUJaRiaCXdq1EhTdKNl-FuGMO_8R3J0EyD8llQalqwB1Wj8rwFh4KaYKYcO-nCHaB6LcsabA5WG-iDI-fu6xfispnMAdqUWjv5qAa4pyWoySce7fg9zHYepEsxrRMG2mX1DXLS6noo3Y4rfGvpH7LNBxvCL55M089mdYPPA2zzM5uTtf3-bQg48QccMjQ-mvdRWtZmsVy8cEwiy4-FqesgXHlLBv-GjDOXDtMo3wNXymBUQXpL3cAAkRHBVPs0WyUiIVj-cGBIqwNxivS5W075EDm7pwK7u5AUlzLR53UejJNtW6ljszGe7y2tzZP06jezz5Eu4PP3I76XBeAdLeCHdD4UhJj0YECcvBWtv8.QWMnFDjQ8RCXp1ac0YCdBrJ5v4oCVYaAkfq0ImUHC9o&dib_tag=se&keywords=laptops&qid=1736962304&s=computers&sr=1-137&xpid=9x5mw5HGXik4p
"Primebook S Wifi, 2024(NEW) Android Based MediaTek MT8183 - (PrimeOS) Thin and Light Laptop (11.6 Inch, 1.065 Kg, Type C) (4GB/128GB eMMC Storage)","12,990","₹13,990",https:amazon.in//Primebook-Android-Based-MediaTek-MT8183/dp/B0D2Y4KLGN/ref=sr_1_138?dib=eyJ2IjoiMSJ9.AJFtUJaRiaCXdq1EhTdKNl-FuGMO_8R3J0EyD8llQalqwB1Wj8rwFh4KaYKYcO-nCHaB6LcsabA5WG-iDI-fu6xfispnMAdqUWjv5qAa4pyWoySce7fg9zHYepEsxrRMG2mX1DXLS6noo3Y4rfGvpH7LNBxvCL55M089mdYPPA2zzM5uTtf3-bQg48QccMjQ-mvdRWtZmsVy8cEwiy4-FqesgXHlLBv-GjDOXDtMo3wNXymBUQXpL3cAAkRHBVPs0WyUiIVj-cGBIqwNxivS5W075EDm7pwK7u5AUlzLR53UejJNtW6ljszGe7y2tzZP06jezz5Eu4PP3I76XBeAdLeCHdD4UhJj0YECcvBWtv8.QWMnFDjQ8RCXp1ac0YCdBrJ5v4oCVYaAkfq0ImUHC9o&dib_tag=se&keywords=laptops&qid=1736962304&s=computers&sr=1-138&xpid=9x5mw5HGXik4p
"Lenovo V15 G3 (2024), Intel Core i3 12th Gen 1215U - (16GB/512GB SSD/Intel UHD Graphics/Windows 11 Pro) Thin and Light Business Laptop/15.6"" FHD Display/Iron Grey/1.7 kg/MS Office 2021 Pro Plus","34,870","₹82,990",https:amazon.in//Lenovo-Intel-Core-12th-1215U/dp/B0B49ZCTLY/ref=sr_1_139?dib=eyJ2IjoiMSJ9.AJFtUJaRiaCXdq1EhTdKNl-FuGMO_8R3J0EyD8llQalqwB1Wj8rwFh4KaYKYcO-nCHaB6LcsabA5WG-iDI-fu6xfispnMAdqUWjv5qAa4pyWoySce7fg9zHYepEsxrRMG2mX1DXLS6noo3Y4rfGvpH7LNBxvCL55M089mdYPPA2zzM5uTtf3-bQg48QccMjQ-mvdRWtZmsVy8cEwiy4-FqesgXHlLBv-GjDOXDtMo3wNXymBUQXpL3cAAkRHBVPs0WyUiIVj-cGBIqwNxivS5W075EDm7pwK7u5AUlzLR53UejJNtW6ljszGe7y2tzZP06jezz5Eu4PP3I76XBeAdLeCHdD4UhJj0YECcvBWtv8.QWMnFDjQ8RCXp1ac0YCdBrJ5v4oCVYaAkfq0ImUHC9o&dib_tag=se&keywords=laptops&qid=1736962304&s=computers&sr=1-139&xpid=9x5mw5HGXik4p
"Dell Inspiron 3530 13th Gen Laptop, Intel Core i3-1305U/8GB/512GB SSD/15.6"" (39.62cm) FHD WVA AG 120Hz 250 nits Narrow Border/Windows 11+MSO'21/McAfee 15 Month/Platinum Silver/1.62kg","38,890","₹48,827",https:amazon.in//Dell-Inspiron-i3-1305U-39-62cm-Platinum/dp/B0DRKPKH7P/ref=sr_1_122?dib=eyJ2IjoiMSJ9.AJFtUJaRiaCXdq1EhTdKNl-FuGMO_8R3J0EyD8llQalqwB1Wj8rwFh4KaYKYcO-nCHaB6LcsabA5WG-iDI-fu6xfispnMAdqUWjv5qAa4pyWoySce7fg9zHYepEsxrRMG2mX1DXLS6noo3Y4rfGvpH7LNBxvCL55M089mdYPPA2zzM5uTtf3-bQg48QccMjQ-mvdRWtZmsVy8cEwiy4-FqesgXHlLBv-GjDOXDtMo3wNXymBUQXpL3cAAkRHBVPs0WyUiIVj-cGBIqwNxivS5W075EDm7pwK7u5AUlzLR53UejJNtW6ljszGe7y2tzZP06jezz5Eu4PP3I76XBeAdLeCHdD4UhJj0YECcvBWtv8.QWMnFDjQ8RCXp1ac0YCdBrJ5v4oCVYaAkfq0ImUHC9o&dib_tag=se&keywords=laptops&qid=1736962304&s=computers&sr=1-122&xpid=9x5mw5HGXik4p
"HP 15 AI Laptop, Intel Core Ultra 5 125H, 12 Tops, 16GB DDR5, 512GB SSD (Win11, Office 21, Silver, 1.65kg) IPS, 15.6-inch(39.6cm), 300 nits, FHD, Intel Arc Graphics, Backlit KB, FHD Camera, fd1099TU","74,000","₹80,755",https:amazon.in//HP-Windows-Office21-Keyboard-fd1099TU/dp/B0D262YX9D/ref=sr_1_140?dib=eyJ2IjoiMSJ9.AJFtUJaRiaCXdq1EhTdKNl-FuGMO_8R3J0EyD8llQalqwB1Wj8rwFh4KaYKYcO-nCHaB6LcsabA5WG-iDI-fu6xfispnMAdqUWjv5qAa4pyWoySce7fg9zHYepEsxrRMG2mX1DXLS6noo3Y4rfGvpH7LNBxvCL55M089mdYPPA2zzM5uTtf3-bQg48QccMjQ-mvdRWtZmsVy8cEwiy4-FqesgXHlLBv-GjDOXDtMo3wNXymBUQXpL3cAAkRHBVPs0WyUiIVj-cGBIqwNxivS5W075EDm7pwK7u5AUlzLR53UejJNtW6ljszGe7y2tzZP06jezz5Eu4PP3I76XBeAdLeCHdD4UhJj0YECcvBWtv8.QWMnFDjQ8RCXp1ac0YCdBrJ5v4oCVYaAkfq0ImUHC9o&dib_tag=se&keywords=laptops&qid=1736962304&s=computers&sr=1-140&xpid=9x5mw5HGXik4p
"Lenovo LOQ Intel Core i5-13450HX 15.6"" (39.6cm) 144Hz 300Nits FHD Gaming Laptop (16GB/512GB SSD/Win 11/NVIDIA RTX 3050 6GB Graphics/100% sRGB/Office 21/3 Month Game Pass/Grey/2.4Kg), 83DV00BHIN","73,990","₹1,09,090",https:amazon.in//Lenovo-i5-13450HX-300Nits-Graphics-83DV00BHIN/dp/B0CX8V9C7D/ref=sr_1_141?dib=eyJ2IjoiMSJ9.AJFtUJaRiaCXdq1EhTdKNl-FuGMO_8R3J0EyD8llQalqwB1Wj8rwFh4KaYKYcO-nCHaB6LcsabA5WG-iDI-fu6xfispnMAdqUWjv5qAa4pyWoySce7fg9zHYepEsxrRMG2mX1DXLS6noo3Y4rfGvpH7LNBxvCL55M089mdYPPA2zzM5uTtf3-bQg48QccMjQ-mvdRWtZmsVy8cEwiy4-FqesgXHlLBv-GjDOXDtMo3wNXymBUQXpL3cAAkRHBVPs0WyUiIVj-cGBIqwNxivS5W075EDm7pwK7u5AUlzLR53UejJNtW6ljszGe7y2tzZP06jezz5Eu4PP3I76XBeAdLeCHdD4UhJj0YECcvBWtv8.QWMnFDjQ8RCXp1ac0YCdBrJ5v4oCVYaAkfq0ImUHC9o&dib_tag=se&keywords=laptops&qid=1736962304&s=computers&sr=1-141&xpid=9x5mw5HGXik4p
"HP Pavilion 15, 13th Gen Intel Core i7-1360P, 16GB DDR4, 512GB SSD, (Win 11, Office 21, Silver, 1.75kg),IPS, Anti-glare, 15.6-inch (39.6cm) FHD Laptop, Intel Iris Xe graphics, HD camera, B&O, eg3032TU","79,990","₹95,007",https:amazon.in//HP-Pavilion-i7-1360P-15-6-inch-graphics/dp/B0CTK2YK8H/ref=sr_1_142?dib=eyJ2IjoiMSJ9.AJFtUJaRiaCXdq1EhTdKNl-FuGMO_8R3J0EyD8llQalqwB1Wj8rwFh4KaYKYcO-nCHaB6LcsabA5WG-iDI-fu6xfispnMAdqUWjv5qAa4pyWoySce7fg9zHYepEsxrRMG2mX1DXLS6noo3Y4rfGvpH7LNBxvCL55M089mdYPPA2zzM5uTtf3-bQg48QccMjQ-mvdRWtZmsVy8cEwiy4-FqesgXHlLBv-GjDOXDtMo3wNXymBUQXpL3cAAkRHBVPs0WyUiIVj-cGBIqwNxivS5W075EDm7pwK7u5AUlzLR53UejJNtW6ljszGe7y2tzZP06jezz5Eu4PP3I76XBeAdLeCHdD4UhJj0YECcvBWtv8.QWMnFDjQ8RCXp1ac0YCdBrJ5v4oCVYaAkfq0ImUHC9o&dib_tag=se&keywords=laptops&qid=1736962304&s=computers&sr=1-142&xpid=9x5mw5HGXik4p
